更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,代表者,従業員数,資本金,平均年齢,企業URL,上場市場名
2024-08-01,株式会社ＡＩＣエデュケーション（鴎州塾）,学習塾・予備校・専門学校,1,■学習塾・パソコン教室等の経営および各種関連事業の企画・開発・運営,広島県広島市中区中町1-1,1986,代表取締役社長 桑原 克己,397,1億円,,https://www.oshu-juku.jp/,
2024-08-01,学校法人中央情報学園,学習塾・予備校・専門学校,2,■事業内容：中央情報専門学校（埼玉県）、及び早稲田文理専門学校（東京都）の運営■事業の特徴：同法人は1987年に埼玉県知事の認可を得て、「21世紀の日本と世界で新しいビジネスに挑むクリエイティブで社会に役立つ人材を育成する」ことを建学の教育理念に掲げ創立されました。現在、中央情報専門学校（埼玉県）と早稲田文理専門学校（東京都）の2つの専門学校を有し、両校は姉妹校としてそれぞれの強みを共有し、高度な専門知識と技術を修得した専門職業人の育成に努めています。,埼玉県新座市東北2-33-10,1987,,52,,,https://www.wbc.ac.jp/,
2024-08-01,和泉鋼材株式会社,その他・各種スクール,3,■事業内容：広島県公安委員会指定の自動車学校■指定教習車種：普通自動車／準中型自動車／普通自動二輪車／大型自動車／中型自動車／普通自動車第二種■その他の業務：委託講習（原付講習）認定教育（高齢者講習）ペーパードライバー講習学校関係交通安全教育企業安全運転診断地域交通安全教室,広島県福山市大門町5-5-3,1989,,30,30百万円,38.8,https://cosmo-ds.com/,
2024-07-01,株式会社ロイヤルコーポレーション,その他・各種スクール,1,■事業内容：「総合ライセンスカンパニー」として、自動車学校・労働安全衛生教習・小型船舶教習・ドローン教習事業などを全国に展開。,広島県広島市安芸区船越南4-8-30,1960,,330,10百万円,39.0,http://www.royal-corp.com/,
2024-07-01,株式会社早稲田スクール,学習塾・予備校・専門学校,3,■事業内容：（1）小・中学部…「早稲田スクール」による小中学生の一斉学習指導、個別学習システム「eトレ」による学習支援、個別指導型英語教室「レプトン」による英語指導、英語スピーキングシステム「MyET」による英語指導、タブレット学習システム「フレンズ」による算数指導（2）高校部…「東進衛星予備校」による高校生の学習支援・受験指導（3）個別指導部…「早稲田アイ･スタディ」による小中学生・高校生の個別学習支援・受験指導、「G-PAPILS（パピルス）」による小中学生の個別学習支援・受験指導,熊本県熊本市中央区帯山3-3-1,1971,,154,100百万円,,https://www.wasedaschool.com/,
2024-06-01,株式会社埼英スクール,その他・各種スクール,1,■事業内容：・進学教室 サイエイスクール（小中学生の進学指導）・ICT学習+個別・グループ指導 サイエイDuo（小中高校生の進学指導）・ラサール進学教室（小中高／大学受験専門塾）・四谷大塚NET校（中学受験指導）・理科実験教室サイエイLabの運営（小学生の理科実験指導）・学童保育機能 放課後クラブ・英会話スクール サイエイインターナショナル・ココスインターナショナル（英語幼児園）・SEEDS英語幼児園（インターナショナルプリスクール）・フェリーチェ高等学院（単位制広域通信制高校の学習等支援施設）の運営・英会話スクール イングリッシュクラブの運営,埼玉県さいたま市北区宮原町2-127-1,1978,,232,10百万円,,https://saiei-school.com/,
2024-08-01,道祖園株式会社,その他・各種スクール,2,■道祖園自動車学校について：当校のモットーは「安全・安心」です。広島県最大のコース敷地面積を誇る教習コース（＊広島県指定自動車学校協会調べ）走れば走るほど運転技術は上達します。そのためにも、渋滞知らずの広いコースが必要です。直進最長約194メートルのロングコースで、狭いコースでは味わえない本当の走りを身につけ、経験豊富な指導スタッフとともに、安全・安心に楽しく教習いたしましょう,広島県安芸郡海田町三迫1-29-24,1974,,70,12百万円,,https://dosoen.com,
2024-08-01,学校法人 河合塾,学習塾・予備校・専門学校,99+,1933年に河合英学塾設立以来、進学のための予備校にとどまることなく、幅広い世代に教育プログラムを提供。1歳児からの幼児教育に始まり、社会人教育まで幅広い事業を展開する「総合教育機関」です。1968年には業界に先駆けてチューター制度を導入、1972年には全国統一模試を開始。これにより1979年の共通一次試験(現大学入学共通テスト)以降の大学入試「全国区の時代」にいち早く対応し、校舎の全国展開を進めました。＜事業内容＞進学教育・幼児教育・専門学校教育・国際教育・社会人教育・出版・メディア開発・教育情報サービス,愛知県名古屋市千種区今池2-1-10,1933,,1152,,,http://www.kawai-juku.ac.jp/,
2024-07-01,株式会社コスモテレコム,学習塾・予備校・専門学校,11,■事業内容：モバイル事業（docomoショップ運営）、コーポレートビジネス事業（法人向けコンサルティング）、教育事業（個別指導学習塾運営）,愛知県名古屋市中区丸の内1-17-19キリックス丸の内ビル5F,1999,,318,10百万円,32.0,http://www.cosmo-telecom.co.jp/,
2024-07-01,株式会社城北自動車学校,その他・各種スクール,1,自動車学校の運営（愛知県公安委員会指定教習所）,愛知県名古屋市北区金城1-1-18,1962,代表取締役 梅田 愼也,72,3000万円,,https://www.jhk-ds.co.jp/,
2024-06-01,学校法人支倉学園　ファッション文化専門学校DOREME,学習塾・予備校・専門学校,2,■事業内容： 学校法人組織による専門学校1校、幼稚園1園の運営事業1940年の創立以来、ファッション教育の代名詞として、仙台市民に親しまれてきた長い歴史の中で、本校は開学した時の情熱を忘れず、時代の先端を見つめ続けてきました。近未来的なシルバーの外観がインパクトを放つDOREMEの校舎。高感度なデザインとアットホームなフィーリングが溶け込み、個性的な想像力を磨けるキャンパスとなっています。■コンセプト：「Dream」「Revolution」「Message」の3つの基本理念をもとに、ファッション界の未来を担うプロフェッショナルの育成に力を注いでおります。,宮城県仙台市青葉区支倉町1-33,1940,,38,,,https://www.hasekura.ac.jp/,
2024-08-01,学校法人名古屋石田学園,その他・各種スクール,2,■建学の精神：創立者石田せん徳の「彼のお陰に感謝し、我を自覚して努力する逞しい人間を育てていきたい。報謝の至誠、感謝の真心は無理に作り出すものではなくて、自己を知る者の本質的に包蔵する良心であり、これを鼓吹することは教育の必然性である」という“彼我一体”の思想の下に、『１報謝の至誠 ２文化の創造 ３世界観の確立』という建学の精神を具現化する。,愛知県東海市富貴ノ台2-172(星城大学内),1941,,,,,https://n-ishida.ac.jp/,
2024-07-01,株式会社仙台進学プラザ,その他・各種スクール,1,■事業内容：小学生・中学生・高校生を対象とした集団指導・個別指導・衛星指導の学習塾・予備校の経営をしています。従来から得意としてきた小中学生マーケットを基盤に高校生・衛星予備校・受験生マーケットへ展開し、小中高一貫教育に成長しています。■特徴：本社のある仙台市を中心に宮城県・福島県・山形県・青森県、茨城県・千葉県・埼玉県・東京都・北海道・滋賀県・福井県（関連会社）に250教室を展開する東北地区有数の塾・予備校グループ。,宮城県仙台市若林区土樋104,1987,,160,69百万円,34.0,"Failed to retrieve page, status code: 410",
