更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,上場市場名,従業員数,資本金,平均年齢,企業URL,代表者
2024-08-01,住友林業ホームテック株式会社,内装・インテリア・リフォーム,99+,■概要：国土の800分の1の森林・山林を所有する総合木材企業・住友林業株式会社(東証一部上場企業)を母体とする住友林業グループ。当社は数あるグループ企業の中で、「住友林業の家」のアフターメンテナンスを担うため、昭和63年に設立されました。以来、確かな建築技術と業務により平成3年、新たにリフォーム事業をスタート。多くのお客様に迅速に対応出来る様、平成9年にはリフォームの専門事業として新たなスタートを踏み出し、より地域に密着したサービスを目指して積極的な営業展開を行っています。,東京都千代田区一ツ橋2-6-3一ツ橋ビル6F,1988,,2374,100百万円,42.0,https://www.sumirin-ht.co.jp/,
2024-08-01,東京パワーテクノロジー株式会社,プラントメーカー・プラントエンジニアリング,51,■会社概要： 東京電力グループの中核企業として、電力・エネルギーの安定供給のサポートや福島復興支援事業など『様々なフィールド』で地域と社会への発展を目指しています。 当社は、東電環境エンジニアリング、東電工業および尾瀬林業の三社が2013年7月1日に経営統合し、社名を東京パワーテクノロジーとして発足いたしました。経営統合により、三社が長年にわたり培ってきた発電関連事業ならびに環境・エネルギー事業に関する技術ノウハウや人材などの経営資源を総合し、シナジー効果を創出しながら、発電関連設備の工事・運転・保守のトップランナーを目指しています。,東京都江東区豊洲5-5-13,2013,,2356,100百万円,,https://www.tokyo-pt-recruit.jp/,
2024-08-01,荏原環境プラント株式会社,プラントメーカー・プラントエンジニアリング,39,＜社会に必要不可欠な廃棄物処理施設の計画から運営までを手掛ける、荏原製作所100％出資の環境事業カンパニー～＞■事業概要：廃棄物処理事業を中心に、環境・エネルギー関連施設の設計施工及び維持管理・補修工事 等,東京都大田区羽田旭町11-1,2006,,2072,"5,812百万円",,http://www.eep.ebara.com/,
2024-08-01,大和リビング株式会社,不動産管理,21,■事業詳細：(1)賃貸住宅、賃貸マンション管理・運営事業(2)アコモデーション事業(3)海外事業(4)保険代理店事業 (5)エネルギー事業/通信事業,東京都新宿区西新宿6-11-3Dタワー西新宿 8・9F,1989,,2361,100百万円,,https://www.daiwaliving.co.jp/,
2024-08-01,西日本プラント工業株式会社,プラントメーカー・プラントエンジニアリング,3,■事業内容： ● 各種プラントの設計、建設及び保修工事並びに運転業務● 各種発電所の建設及び保修工事並びに運転業務● 各種電気設備、制御、計測装置の設計、製作、据付及び修理工事● 保温工事及び塗装工事● 土木工事及び建築工事● 運輸及び荷役業務● 上記工事に附帯する機械工具、車両、仮設材の賃貸業務● 上記工事に附帯する機械工具、附属材料の製造及び販売業務● 労働者派遣事業● 前各号に附帯関連する事業,福岡県福岡市中央区高砂1-10-1,1954,,2111,150百万円,43.0,http://www.npc21.jp/,
2024-08-01,株式会社NIPPO,建設コンサルタント,23,■事業内容：（1）道路・テストコース・空港・流通施設・スポーツ施設・水道施設・一般土木・一般建築工事の請負、調査、設計、監理、コンサルタント業務（2）アスファルト合材などの製造、販売・産業廃棄物の処理、再生製品の販売（3）不動産取引業務、ホテルおよびゴルフ場の経営、有料道路の経営（4）土壌汚染調査、浄化工事（5）公共施設などの企画、建設、保有、運営,東京都中央区京橋1-19-11,1934,,1570,"15,324百万円",43.0,https://www.nippo-c.co.jp/,
2024-08-01,株式会社タクマテクノス,プラントメーカー・プラントエンジニアリング,13,■事業内容： ・ごみ処理施設、水処理施設、産業廃棄物処理施設、ボイラ施設、発電施設および各種建物の維持管理運営・各種環境プラント設備、各種ボイラおよび機械設備の設計、施工および監理・空気調和設備、暖冷房設備、給排水衛生設備の設計、施工および監理・化学工業薬品、各種吸着剤、石油および石油製品の販売・発電機器、発電機設備のリースおよびレンタル・労働者派遣事業、不動産の賃貸借管理業、貨物運送取扱事業・前各号に附帯する一切の事業,東京都港区芝浦3-9-1芝浦ルネサイトタワー,1967,,1965,248百万円,,https://www.takumatechnos.co.jp/,
2024-08-01,株式会社麻生,建築設計事務所,3,■事業内容：・医療関連事業・不動産事業・経営支援■同社の特徴：医療関連事業、不動産事業、経営支援の3つを展開する株式会社麻生。「地域社会への貢献」という創業以来の志のもと、麻生グループ全体の経営をサポートする役割も担っています。新たな事業展開や海外でのビジネスを視野に入れたグローバル人材の育成にも力を入れており、自社だけでなく、福岡、日本、そして国境を越えて展開する麻生グループの多彩な事業に関わる機会もあるのが特徴です。,福岡県飯塚市芳雄町7-18,1966,,2743,"3,580百万円",37.0,https://www.aso-corp.jp/,
2024-08-01,ヴェオリア・ジェネッツ株式会社,プラントメーカー・プラントエンジニアリング,73,■企業概要：世界有数の総合水処理メーカー「ヴェオリア」グループの日本法人。・上水・下水処理施設の運転維持管理（O＆M）・水処理施設のプラントエンジニアリング（EPC）・水道管路の維持管理、漏水調査・水道・ガス事業向けのカスタマーサービス（検針・料金徴収など）およびシステム開発・省エネ及び再生可能エネルギー事業 ・水処理施設の運転維持管理（O＆M）・水処理施設のプラントエンジニアリング（EPC）・総合環境マネジメント（水・エネルギー・ユーティリティ）・工場・商業施設の水処理設備向けのテクニカルサービス及び環境分析・省エネ及び再生可能エネルギー事業,東京都港区海岸3-20-20ヨコソーレインボータワー,1997,,1765,100百万円,32.0,http://www.veolia.jp/ja/veolia-jenets,
2024-08-01,国際航業 株式会社,建設コンサルタント,99+,■概要・沿革：1947年の創業以来、半世紀以上の歴史を持つ航空写真測量など「はかる」ことをコア・テクノロジーとして、地質・海洋調査、建設コンサルタント、不動産事業へと事業を拡大して参りました。近年では「空間情報」においても先進のデジタル技術を駆使して、高次元で高品質なIT社会の実現を支援しています。,東京都新宿区北新宿2-21-1新宿フロントタワー,1947,,1980,"6,794百万円",47.8,https://www.kkc.co.jp/,
2024-07-01,ＫＤＤＩエンジニアリング株式会社,建設コンサルタント,15,■事業内容： ・通信設備の建設事業・運用保守支援、コンサルティング、工事設計施工、保守運用業務の提供当社は、通信インフラの建設から保守をワンストップでエンジニアリングする会社です。5G 、IoT、AI、ビッグデータが世の中を変革する時代、確かな通信インフラを通して、おもしろい未来の実現を支えていきます。,東京都渋谷区代々木3-22-7新宿文化クイントビル,2005,,1961,"1,500百万円",,https://www.kddi-eng.com/,
2024-08-01,オリックス・ファシリティーズ株式会社,設備管理・メンテナンス,99+,■企業概要：同社は、前身の（株）関西メンテナンスから培った30年余りのビルメンテナンスにおける技術力と、オリックス（株）の連結子会社という安定した経営基盤を活かし、他にはないファシリティーサービスを提供する総合ビル管理会社です。具体的には「ファシリティマネジメント」、キャッシュフローの最大化を図る「プロパティマネジメント」、建物の企画段階から施工・維持・解体まで一貫して行う「コントラクションマネジメント」の3つの主力事業を組み合わせ、建物の資産価値の維持・向上を目指しトータルにマネジメント提案を行っています。,京都府京都市下京区大宮通仏光寺下る五坊大宮町99,1970,,1979,200百万円,40.4,http://www.orix-f.co.jp/,
