更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,従業員数,資本金,平均年齢,企業URL,上場市場名,代表者
2024-07-01,イノチオホールディングス株式会社,経営・戦略コンサルティング,3,＜農業施設、栽培システム、農薬・肥料、花き品種の開発・販売や栽培コンサルティングなど農業のあらゆる課題を農業総合支援企業としてサポートします＞■事業内容：総務、人事、経理、広報などの管理部門と事業企画、新規事業の立ち上げといった後方支援部門を兼ね備え、グループ全体を統括する役割を担います。近年は人財育成に力を入れ、成長するイノチオグループを支えています。,愛知県豊橋市向草間町字北新切95,1950,117,20百万円,,https://www.inochio.co.jp/,,
2024-08-01,株式会社青山財産ネットワークス,経営・戦略コンサルティング,19,■概要：個人財産、法人財務、不動産ソリューションなどのコンサルティングサービスを提供しているプロフェッショナル集団です。,東京都港区赤坂8-4-14,1991,298,"1,210百万円",,http://www.azn.co.jp/,スタンダード市場,
2024-07-01,株式会社ＮＴＴ　ＥｘＣパートナー,財務・会計アドバイザリー（FAS）,1,■概要：法人顧客に対するコンサルティングからオペレーションまでトータルなサービス提供を行い、顧客の事業改革、間接業務改革の戦略を実現させます。NTTグループの民営化から会社再編成という大きな動きの中で、グループの経理・財務、人事・給与・福利厚生、社宅運営管理といった間接業務全般を集約し、事業会社として1999年に設立されました。,東京都千代田区一ツ橋1-1-1パレスサイドビル7F,1999,452,"10,000百万円",42.0,http://www.ntt-ba.co.jp/,,
2024-05-01,インテムコンサルティング株式会社,その他専門コンサルティング,1,■事業内容：水産開発・環境保健医療教育・職業訓練モニタリング・評価、海外進出支援、研修事業・講師派遣,東京都新宿区西新宿7-5-3斉藤ビル5F,1993,49,20百万円,,https://intemjapan.co.jp,,
2024-05-01,株式会社LR小川会計,会計事務所,1,■事業内容：・会計業務（記帳～財務諸表作成）・相続、事業承継に関する相談、対策・経営サポート（相談、経営計画、事務代行等）・その他コンサルティング業務,神奈川県川崎市高津区久本3-3-14エルアールビル,1971,54,13百万円,,https://www.lrm.co.jp/,,
2024-08-01,株式会社エス・ピー・ネットワーク,リスクコンサルティング,1,企業危機管理のコンサルソリューション事業 ■危機管理セミナー、研修 ■リスクの抽出と分析 ■内部通報窓口 ■個人情報保護対策および漏洩対応 ■苦情対応コンサルティング ■災害対策コンサルティング ■施設診断 ■業務監査 ■リスクマネジメントコンサルティング ■規程・マニュアル類の作成・改定 ■クライシスマネジメントコンサルティング ■身辺警護・警備,東京都杉並区上荻1－2－1 Ｄａｉｗａ荻窪タワー,1989,370,1億円,,https://info.sp-network.co.jp/,,代表取締役社長 熊谷 信孝
2024-06-01,三優監査法人,監査法人,1,■事業内容：・監査／保証業務・株式上場支援・IFRS導入支援サービス・システム監査／内部統制評価・ファイナンシャルアドバイザリーサービス・グローバルサービス,東京都新宿区西新宿1-24-1エステック情報ビル15F,1986,213,,,http://www.bdo.or.jp/,,
2024-08-01,株式会社日本環境調査研究所,その他専門コンサルティング,1,■事業概要：一般環境調査業務及び作業環境調査業務。放射性物質取扱施設の管理並びに施設から放出する放射性物質の管理、監視及び測定調査業務。放射線に関する保安管理業。放射性物質取扱施設の管工事業及び機械器具設置工事業。放射線防護用品、器具の製造及び販売業務。建物の維持管理業務。産業廃棄物処理施設、放射性物質取扱施設等の環境整備、公害防止施設の解体及び搬出等のとび土木工事業務。労働者派遣事業。医療機器類の販売業務。環境保護・保全及びその管理に関する用品・器具の製造及び販売業務。上記各号に付帯関連する一切の業務,東京都新宿区西新宿6-24-1西新宿三井ビル10F,1973,134,30百万円,48.0,http://jer.co.jp/,,
2024-08-01,株式会社三友システムアプレイザル,マーケティング・リサーチ,10,三友システムアプレイザルは、1980年(昭和55年)の創業以来、常にお客様のあらゆるニーズに目を向け、付加価値のあるサービスをお客様に提供するよう努めてまいりました。鑑定評価をはじめとする不動産の各種調査分野で国内トップクラスのご用命をいただいております。当社は、不動産をはじめとする資産の価値やリスクを的確に判断することを使命とし、不動産鑑定評価（国内、海外）・不動産調査・動産評価など幅広い商品を提供しております。【同社の特色】１、顧客ニーズに応じた柔軟な商品設計２、高品質を保証する一元管理体制３、スピードと低コストを実現する合理的業務システム,東京都千代田区平河町1-2-10平河町第一生命ビル4F,1980,100,100百万円,,http://www.sanyu-appraisal.co.jp/,,
2024-08-01,株式会社日本サブリース,その他専門コンサルティング,7,■事業内容：弊社の事業は、企業様向けのオフィス・倉庫の賃貸建物の開発・サブリース業です。オフィス・倉庫の企画・開発・設計監理・施工、テナントの誘致活動、そして入居戴いた企業様や建物の管理をトータルで行っております。また、自社で土地を購入し、同様の事業用建物を企画・開発後、弊社のサブリース保証を付けた収益物件として販売する事業も行っております。（1）土地有効活用事業土地所有者様へ企業向け事業用賃貸建物の企画・提案・運用（2）開発販売事業サブリース保証付収益物件の企画・土地仕入・販売業務（3）建築事業事業用建物の設計、周辺環境等を考慮した最適な企画を行い、提案します。,大阪府大阪市天王寺区玉造元町3-9,1987,43,50百万円,40.0,https://sub-lease.co.jp/,,
2024-06-01,情報システム監査株式会社,監査法人,1,■事業内容：（1）システム監査とコンサルティング…コンピュータメーカーやソフトウェア会社、システム運用会社などの系列に属することなく、独立した立場で客観的かつ公正に監査することを基本にしています。顧客の現状を踏まえた改善を目指して、役立てることを目指しています。（2）システム開発と運用…要求分析、基本設計、運用設計、プロジェクト管理など、上級SE業務を中心にサービス提供しています。（3）教育と人財育成…組織を「人財」で活性化するために支援しています。,大阪府大阪市淀川区宮原4-5-36ONEST新大阪スクエア6F,1985,58,50百万円,39.0,https://www.isanet.co.jp/,,
