更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,平均年齢,従業員数,資本金,企業URL,代表者,上場市場名
2024-08-01,株式会社ＤＮＰコアライズ,アウトソーシング,求人なし,,東京都新宿区市谷加賀町1-1-1,2023,,1090,100 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 齊藤 友紀雄,
2024-08-01,株式会社ダイレクトマーケティングミックス,コールセンター,求人なし,,大阪府大阪市北区梅田1-12-17梅田スクエアビル 12Ｆ,2017,32.9,1014,"2,184 百万円",Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表執行役社長ＣＥＯ 植原 大祐,プライム
2024-08-01,株式会社アイニード,アウトソーシング,無,【東証グロース上場・ITbookホールディングスの一員】■総合アウトソーシング業・派遣許可番号：派27-300498・有料職業紹介許可番号：27-ユ-300746 2024年2月doda掲載求人より引用,大阪府大阪市北区東天満2-9-1若杉センタービル本館 12Ｆ,2005,,976,50 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 松本 征洋,
2024-08-01,株式会社エヌ・ジェイ・ケイ・スタッフサービス,人材派遣,求人なし,,大阪府大阪市中央区淡路町3-1-5淡路町ビル21 1Ｆ,2003,,912,30 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 秋定 孝史,
2024-08-01,株式会社セリオ,人材紹介・職業紹介,1,■人材派遣・業務請負・人材紹介■学童保育等の放課後施設の運営■保育園の運営＜許認可＞一般労働者派遣事業 （派）27-301959有料職業紹介事業 27-ユ-300269【関連会社】◆株式会社SERIOホールディングス◆株式会社セリオガーデン◆センコーグループホールディングス株式会社,大阪府大阪市北区堂島1-5-17 堂島グランドビル8F,2005,36.4,897,1000万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長 黒崎 泰司,
2024-08-01,クラレテクノ株式会社,人材紹介・職業紹介,求人なし,,大阪府大阪市北区角田町8-1梅田阪急ビルオフィスタワー 39Ｆ,1981,,852,100 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 伊木 隆,
2024-08-01,キヤノンカスタマーサポート株式会社,コールセンター,求人なし,,千葉県千葉市美浜区中瀬1-7-2キヤノンマーケティングジャパン幕張事業所 16Ｆ,1996,,804,50 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 三上 公一,
2024-08-01,りそなビジネスサービス株式会社,人材紹介・職業紹介,無,,東京都江東区木場1-5-25深川ギャザリア タワーＳ棟 16Ｆ,1987,,741,60 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 寺畑 貴史,
2024-08-01,株式会社ＬｅａｆＮｘＴ,人材派遣,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 人材派遣事業、育成型有資格者派遣事業、人材紹介プラットフォーム事業、メディアディレクション事業 等／派遣事業許可番号：派13-315725／紹介事業許可番号：13-ユ-313721 ※2022年、株式会社ツナグHCサポートより社名変更。上場企業である株式会社ツナググループホールディングス・日総工産株式会社の子会社として、安定した事業基盤とベンチャー気質を持ち合わせた社風が強みです。 2023年8月doda掲載求人より引用,東京都品川区東五反田1-4-1ハニー五反田第2ビル 4Ｆ,2021,,738,90 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長 石橋 弘二,
2024-08-01,株式会社トーエネックサービス,人材派遣,求人なし,,愛知県名古屋市中区錦3-22-20,1981,,687,100 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長 上山 憲司,
2024-08-01,株式会社エヌ・ティ・ティ・ビジネスアソシエ東日本,アウトソーシング,無,,東京都大田区大森北2-1-1アーバンネット大森ビル,1987,,683,50 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 伊藤 保彦,
2024-08-01,ファイズホールディングス株式会社,人材派遣,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■ホールディングスカンパニー業務（グループ管理本部）■人材紹介業＜＜ 関連会社 ＞＞■ファイズオペレーションズ株式会社■ファイズトランスポートサービス株式会社■ファイズコンピュータテクノロジーズ株式会社■株式会社中央運輸■ブリリアントトランスポート株式会社■日本システムクリエイト株式会社 2022年6月doda掲載求人より引用,大阪府大阪市北区梅田3-4-5毎日インテシオ 13Ｆ,2013,39.2,644,326 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長 大澤 隆,スタンダード
2024-08-01,サンネクスタグループ株式会社,アウトソーシング,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■社宅マネジメント事業■マンションマネジメント事業■インキュベーション事業【関連会社】日本社宅サービス株式会社クラシテ株式会社クラシテ不動産株式会社株式会社スリーS※グループ会社の経営管理ならびにこれに付帯する業務 2022年8月doda掲載求人より引用,東京都新宿区箪笥町35日米ＴＩＭＥ24ビル,1998,45.3,612,988 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長 髙木 章,スタンダード
2024-08-01,株式会社リクルートオフィスサポート,アウトソーシング,求人なし,,東京都中央区勝どき3-13-1ＦＯＲＥＦＲＯＮＴ ＴＯＷＥＲⅡ,1990,,563,100 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長 真島 博,
2024-08-01,東京都ビジネスサービス株式会社,アウトソーシング,無,■人材派遣サービス（IT系サポート、営業系サポート、プロジェクト系サポート、英語系サポート）■障がい者支援サービス（障がい者採用支援、障がい者職場定着支援、サテライトオフィス、各種コンサルティング）■アウトソーシングサービス＜労働者派遣事業番号：派13-304907＞ 2024年6月doda掲載求人より引用,東京都江東区青海2-4-32タイム24ビル 5Ｆ,1986,,529,100 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 根津 史明,
2024-08-01,株式会社かんでんＣＳフォーラム,コールセンター,無,電話代理応答業務およびこれに関するコンサルティング業務市場調査業務労働者派遣業務有料職業紹介業務情報処理サービス業務販売促進、新商品開発に関するコンサルティング業務広告業務・広告代理店業務人材育成・企業研修サービス業務事務処理業務の受託・代行業務ポイントシステム運営・代行業務通信販売による商品の販売（通信販売業務）酒類の販売または媒介業務上記に付帯関連する一切の業務 2024年3月doda掲載求人より引用,大阪府大阪市都島区東野田町1-5-14京橋フロントビル,2003,,526,45 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 藤友 英教,
2024-08-01,株式会社日立アカデミー,その他専門コンサルティング,2,■企業内研修の企画実施（経営研修、技術基礎・応用研修、IT/OTエンジニア研修、プロジェクトマネジメント研修、現場管理系研修、営業・フロント研修、ビジネススキル研修／語学研修／職能研修）■人財育成コンサルティング／企画支援および人財育成研修運用（BPO）■自社製品拡販支援および外販事業,東京都台東区東上野二丁目16番1号 上野イーストタワー18階,2019,,500,1億円（日立製作所100%出資）,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,取締役社長 迫田 雷蔵,
2024-08-01,西鉄エアサービス株式会社,航空運輸業,無,【西日本鉄道株式会社100％出資】■旅客サービス業務 ■ステーションオペレーション業務 ■ランプハンドリング業務■貨物ハンドリング業務 ■人材派遣事業（（派）40-010112） ■教育・研修事業 ■インフォメーション事業 2024年5月doda掲載求人より引用,福岡県福岡市博多区博多駅前1-6-16西鉄博多駅前ビル 7Ｆ,1990,,500,40 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 木津 勇治,
